url,address,type,rooms,size_m2,price,listings,text,deposit,rent,electricity,heat,water,tv_internet,b-ordning,other
https://aarhusbolig.dk/afdelinger/?bolignr=4023&selskab=31&afdeling=1&antalrum=2,Afd. 1  Paludan Müllers Vej/Jens Baggesens Vej,Lejlighed,2,70,6897,201.0,"Husdyr: Det er tilladt af have en lille hund (skulderhøjde højst 40 cm) eller en indekat.Udgifter ud over husleje: Vand og varme betales a/c over huslejen, el afregnes direkte med leverandør.YouSee: Grundpakke betales over huslejen. Yderligere bestilles og betales direkte. Fravalg muligt - lukning af tv-signal kan have konsekvenser for internet, spørg YouSee.Særlige vilkår: Der er komfur og emhætte. Eget køleskab medbringes. I ungdomsboligerne er der komfur og lille køleskab m/frostboks.Fælles vaskeri mod betaling.I nogle boliger er der skydeglas parti på altanen - huslejen i disse boliger er ca. 275,- højere end boliger uden skydeglas parti.Yderligere info: Afdelingen er beliggende på Paludan-Müllers Vej og Jens Baggesens Vej. 250 m til daginstitution, 200 m til indkøb, 400 m til skole. Der er dørtelefon. Der hører et tremmerum til hver lejlighed. Der er mulighed for at leje ekstra kælderrum. Der er dartklub hver uge, lokalet kan lejes til private fester. Der er gæstelejlighed.",10600.0,5366.0,,691.0,200.0,205.0,,435.0
https://aarhusbolig.dk/afdelinger/?bolignr=3003&selskab=31&afdeling=1&antalrum=3,Afd. 1  Paludan Müllers Vej/Jens Baggesens Vej,Lejlighed,3,77,7642,75.0,"Husdyr: Det er tilladt af have en lille hund (skulderhøjde højst 40 cm) eller en indekat.Udgifter ud over husleje: Vand og varme betales a/c over huslejen, el afregnes direkte med leverandør.YouSee: Grundpakke betales over huslejen. Yderligere bestilles og betales direkte. Fravalg muligt - lukning af tv-signal kan have konsekvenser for internet, spørg YouSee.Særlige vilkår: Der er komfur og emhætte. Eget køleskab medbringes. I ungdomsboligerne er der komfur og lille køleskab m/frostboks.Fælles vaskeri mod betaling.I nogle boliger er der skydeglas parti på altanen - huslejen i disse boliger er ca. 275,- højere end boliger uden skydeglas parti.Yderligere info: Afdelingen er beliggende på Paludan-Müllers Vej og Jens Baggesens Vej. 250 m til daginstitution, 200 m til indkøb, 400 m til skole. Der er dørtelefon. Der hører et tremmerum til hver lejlighed. Der er mulighed for at leje ekstra kælderrum. Der er dartklub hver uge, lokalet kan lejes til private fester. Der er gæstelejlighed.",11100.0,5790.0,,795.0,219.0,205.0,,633.0
https://aarhusbolig.dk/afdelinger/?bolignr=34&selskab=31&afdeling=2&antalrum=3,Afd. 2 Haugesundsvej m.fl.,Rækkehus,3,102,8304,2.0,"Husdyr: Det er tilladt at holde husdyr.Udgifter ud over husleje: Vand, varme og el afregnes direkte med leverandør. YouSee: Det er muligt at vælge lille, mellem eller stor pakke, afregnes over huslejen. Fravalg muligt.Særlige vilkår: Medbring selv hårde hvidevarer.Der er ikke vaskeri i afdelingen.Alle boliger vil som følge af en gennemgribende renovering af tag og murværk m.m. få en samlet huslejestigning på ca. 2.125 kr. pr. måned. Den første huslejestigning er effektueret her i 2023, men de sidste vil blive indfaset i de kommende år, og der vil komme en månedlig huslejestigning som følge af denne renovering  på ca. 425 kr. pr. måned i årene 2024, 2025, 2026 og 2027. Vær opmærksom på at stigningen eventuelt berettiger til boligstøtte. Renoveringen omhandler bl.a. udskiftning af tagkonstruktion og tagbelægning, nye facademure på sydgavle inkl. nye vinduer og terrassedøre i sydgavle og renovering af murværk.Derudover vil der for IKKE renoverede boliger, grundet indvendig renovering, komme en huslejestigning på ca. kr. 2.100,- pr. måned. Stigningen træder i kraft 2-4 måneder efter indflytning.Yderligere info: Afdelingen er beliggende på Haugesundsvej, Kristianssundsvej og Stockholmsgade. 50-400 m til daginstitution, 300 m til indkøb, 500 m til skole.",25000.0,6033.0,,,,450.0,,1821.0
https://aarhusbolig.dk/afdelinger/?bolignr=14&selskab=31&afdeling=2&antalrum=4,Afd. 2 Haugesundsvej m.fl.,Rækkehus,4,102,7619,34.0,"Husdyr: Det er tilladt at holde husdyr.Udgifter ud over husleje: Vand, varme og el afregnes direkte med leverandør. YouSee: Det er muligt at vælge lille, mellem eller stor pakke, afregnes over huslejen. Fravalg muligt.Særlige vilkår: Medbring selv hårde hvidevarer.Der er ikke vaskeri i afdelingen.Alle boliger vil som følge af en gennemgribende renovering af tag og murværk m.m. få en samlet huslejestigning på ca. 2.125 kr. pr. måned. Den første huslejestigning er effektueret her i 2023, men de sidste vil blive indfaset i de kommende år, og der vil komme en månedlig huslejestigning som følge af denne renovering  på ca. 425 kr. pr. måned i årene 2024, 2025, 2026 og 2027. Vær opmærksom på at stigningen eventuelt berettiger til boligstøtte. Renoveringen omhandler bl.a. udskiftning af tagkonstruktion og tagbelægning, nye facademure på sydgavle inkl. nye vinduer og terrassedøre i sydgavle og renovering af murværk.Derudover vil der for IKKE renoverede boliger, grundet indvendig renovering, komme en huslejestigning på ca. kr. 2.100,- pr. måned. Stigningen træder i kraft 2-4 måneder efter indflytning.Yderligere info: Afdelingen er beliggende på Haugesundsvej, Kristianssundsvej og Stockholmsgade. 50-400 m til daginstitution, 300 m til indkøb, 500 m til skole.",25000.0,6033.0,,,,,,1586.0
https://aarhusbolig.dk/afdelinger/?bolignr=258&selskab=31&afdeling=3&antalrum=1,Afd. 3 Viggo Stuckenbergs Vej,Lejlighed,1,28,3119,15.0,"Husdyr: Det er tilladt at holde højest 2 neutraliserede indekatte.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Fællesvaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Viggo Stuckenbergs Vej og Otto Benzons Vej. 200 m til daginstitution, 250 m til indkøb, 250 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. Derudover er der begrænset mulighed for at leje ekstra kælderrum. Tag er udskiftet omkring 2001.Vinduer er udskiftet ca. 2008. Køkken og bad er udskiftet i 2016.",3920.0,1915.0,,241.0,83.0,,,880.0
https://aarhusbolig.dk/afdelinger/?bolignr=256&selskab=31&afdeling=3&antalrum=1,Afd. 3 Viggo Stuckenbergs Vej,Lejlighed,1,41,4117,15.0,"Husdyr: Det er tilladt at holde højest 2 neutraliserede indekatte.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Fællesvaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Viggo Stuckenbergs Vej og Otto Benzons Vej. 200 m til daginstitution, 250 m til indkøb, 250 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. Derudover er der begrænset mulighed for at leje ekstra kælderrum. Tag er udskiftet omkring 2001.Vinduer er udskiftet ca. 2008. Køkken og bad er udskiftet i 2016.",5740.0,2786.0,,329.0,122.0,,,880.0
https://aarhusbolig.dk/afdelinger/?bolignr=43&selskab=31&afdeling=3&antalrum=1,Afd. 3 Viggo Stuckenbergs Vej,Lejlighed,1,50,4777,15.0,"Husdyr: Det er tilladt at holde højest 2 neutraliserede indekatte.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Fællesvaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Viggo Stuckenbergs Vej og Otto Benzons Vej. 200 m til daginstitution, 250 m til indkøb, 250 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. Derudover er der begrænset mulighed for at leje ekstra kælderrum. Tag er udskiftet omkring 2001.Vinduer er udskiftet ca. 2008. Køkken og bad er udskiftet i 2016.",7000.0,3378.0,,500.0,139.0,,,760.0
https://aarhusbolig.dk/afdelinger/?bolignr=36&selskab=31&afdeling=3&antalrum=2,Afd. 3 Viggo Stuckenbergs Vej,Lejlighed,2,55,5188,56.0,"Husdyr: Det er tilladt at holde højest 2 neutraliserede indekatte.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Fællesvaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Viggo Stuckenbergs Vej og Otto Benzons Vej. 200 m til daginstitution, 250 m til indkøb, 250 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. Derudover er der begrænset mulighed for at leje ekstra kælderrum. Tag er udskiftet omkring 2001.Vinduer er udskiftet ca. 2008. Køkken og bad er udskiftet i 2016.",7700.0,3717.0,,558.0,153.0,,,760.0
https://aarhusbolig.dk/afdelinger/?bolignr=236&selskab=31&afdeling=3&antalrum=2,Afd. 3 Viggo Stuckenbergs Vej,Lejlighed,2,63,5774,56.0,"Husdyr: Det er tilladt at holde højest 2 neutraliserede indekatte.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Fællesvaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Viggo Stuckenbergs Vej og Otto Benzons Vej. 200 m til daginstitution, 250 m til indkøb, 250 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. Derudover er der begrænset mulighed for at leje ekstra kælderrum. Tag er udskiftet omkring 2001.Vinduer er udskiftet ca. 2008. Køkken og bad er udskiftet i 2016.",8820.0,4253.0,,455.0,186.0,,,880.0
https://aarhusbolig.dk/afdelinger/?bolignr=53&selskab=31&afdeling=3&antalrum=3,Afd. 3 Viggo Stuckenbergs Vej,Lejlighed,3,73,6583,33.0,"Husdyr: Det er tilladt at holde højest 2 neutraliserede indekatte.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Fællesvaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Viggo Stuckenbergs Vej og Otto Benzons Vej. 200 m til daginstitution, 250 m til indkøb, 250 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. Derudover er der begrænset mulighed for at leje ekstra kælderrum. Tag er udskiftet omkring 2001.Vinduer er udskiftet ca. 2008. Køkken og bad er udskiftet i 2016.",10220.0,5016.0,,606.0,201.0,,,760.0
https://aarhusbolig.dk/afdelinger/?bolignr=242&selskab=31&afdeling=3&antalrum=3,Afd. 3 Viggo Stuckenbergs Vej,Lejlighed,3,78,7017,33.0,"Husdyr: Det er tilladt at holde højest 2 neutraliserede indekatte.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Fællesvaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Viggo Stuckenbergs Vej og Otto Benzons Vej. 200 m til daginstitution, 250 m til indkøb, 250 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. Derudover er der begrænset mulighed for at leje ekstra kælderrum. Tag er udskiftet omkring 2001.Vinduer er udskiftet ca. 2008. Køkken og bad er udskiftet i 2016.",10920.0,5325.0,,582.0,230.0,,,880.0
https://aarhusbolig.dk/afdelinger/?bolignr=253&selskab=31&afdeling=3&antalrum=4,Afd. 3 Viggo Stuckenbergs Vej,Lejlighed,4,79,7247,14.0,"Husdyr: Det er tilladt at holde højest 2 neutraliserede indekatte.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Fællesvaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Viggo Stuckenbergs Vej og Otto Benzons Vej. 200 m til daginstitution, 250 m til indkøb, 250 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. Derudover er der begrænset mulighed for at leje ekstra kælderrum. Tag er udskiftet omkring 2001.Vinduer er udskiftet ca. 2008. Køkken og bad er udskiftet i 2016.",11060.0,5413.0,,720.0,234.0,,,880.0
https://aarhusbolig.dk/afdelinger/?bolignr=56&selskab=31&afdeling=3&antalrum=4,Afd. 3 Viggo Stuckenbergs Vej,Lejlighed,4,94,7973,14.0,"Husdyr: Det er tilladt at holde højest 2 neutraliserede indekatte.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Fællesvaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Viggo Stuckenbergs Vej og Otto Benzons Vej. 200 m til daginstitution, 250 m til indkøb, 250 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. Derudover er der begrænset mulighed for at leje ekstra kælderrum. Tag er udskiftet omkring 2001.Vinduer er udskiftet ca. 2008. Køkken og bad er udskiftet i 2016.",13160.0,6207.0,,745.0,261.0,,,760.0
https://aarhusbolig.dk/afdelinger/?bolignr=89&selskab=31&afdeling=4&antalrum=1,Afd. 4 H.V. Kaalunds Vej / Chr. Molbechs Vej,Lejlighed,1,41,4475,6.0,"Husdyr: Det er tilladt at holde en neutraliseret hund/kat.Udgifter ud over husleje: Vand er inkl. i nettolejen, varme betales a/c over huslejen. El afregnes direkte med leverandør.Fibia: Bestilles og betales direkte til Fibia.Særlige vilkår: Medbring selv komfur og køleskab. Fælles vaskeri mod betaling.Der arbejdes i øjeblikket på et projekt med skift af hoved- og kælderdøre. Dette vil give en huslejestigning på ca. 0,9% - stigningen træder i kraft når alt er færdigt.Yderligere info: Afdelingen er beliggende på H.V. Kaalunds Vej og Chr. Molbechs Vej. 300 til daginstitution, 500 m til indkøb, 300 m til skole. Der er dørtelefon. Der er 1 tremmerum til hvert lejemål. ",8000.0,3541.0,,622.0,,,,312.0
https://aarhusbolig.dk/afdelinger/?bolignr=46&selskab=31&afdeling=4&antalrum=2,Afd. 4 H.V. Kaalunds Vej / Chr. Molbechs Vej,Lejlighed,2,65,5159,36.0,"Husdyr: Det er tilladt at holde en neutraliseret hund/kat.Udgifter ud over husleje: Vand er inkl. i nettolejen, varme betales a/c over huslejen. El afregnes direkte med leverandør.Fibia: Bestilles og betales direkte til Fibia.Særlige vilkår: Medbring selv komfur og køleskab. Fælles vaskeri mod betaling.Der arbejdes i øjeblikket på et projekt med skift af hoved- og kælderdøre. Dette vil give en huslejestigning på ca. 0,9% - stigningen træder i kraft når alt er færdigt.Yderligere info: Afdelingen er beliggende på H.V. Kaalunds Vej og Chr. Molbechs Vej. 300 til daginstitution, 500 m til indkøb, 300 m til skole. Der er dørtelefon. Der er 1 tremmerum til hvert lejemål. ",10000.0,4604.0,,555.0,,,,
https://aarhusbolig.dk/afdelinger/?bolignr=9&selskab=31&afdeling=4&antalrum=3,Afd. 4 H.V. Kaalunds Vej / Chr. Molbechs Vej,Lejlighed,3,65,5396,58.0,"Husdyr: Det er tilladt at holde en neutraliseret hund/kat.Udgifter ud over husleje: Vand er inkl. i nettolejen, varme betales a/c over huslejen. El afregnes direkte med leverandør.Fibia: Bestilles og betales direkte til Fibia.Særlige vilkår: Medbring selv komfur og køleskab. Fælles vaskeri mod betaling.Der arbejdes i øjeblikket på et projekt med skift af hoved- og kælderdøre. Dette vil give en huslejestigning på ca. 0,9% - stigningen træder i kraft når alt er færdigt.Yderligere info: Afdelingen er beliggende på H.V. Kaalunds Vej og Chr. Molbechs Vej. 300 til daginstitution, 500 m til indkøb, 300 m til skole. Der er dørtelefon. Der er 1 tremmerum til hvert lejemål. ",12000.0,4604.0,,555.0,,,,237.0
https://aarhusbolig.dk/afdelinger/?bolignr=11&selskab=31&afdeling=4&antalrum=3,Afd. 4 H.V. Kaalunds Vej / Chr. Molbechs Vej,Lejlighed,3,77,6216,58.0,"Husdyr: Det er tilladt at holde en neutraliseret hund/kat.Udgifter ud over husleje: Vand er inkl. i nettolejen, varme betales a/c over huslejen. El afregnes direkte med leverandør.Fibia: Bestilles og betales direkte til Fibia.Særlige vilkår: Medbring selv komfur og køleskab. Fælles vaskeri mod betaling.Der arbejdes i øjeblikket på et projekt med skift af hoved- og kælderdøre. Dette vil give en huslejestigning på ca. 0,9% - stigningen træder i kraft når alt er færdigt.Yderligere info: Afdelingen er beliggende på H.V. Kaalunds Vej og Chr. Molbechs Vej. 300 til daginstitution, 500 m til indkøb, 300 m til skole. Der er dørtelefon. Der er 1 tremmerum til hvert lejemål. ",12000.0,5158.0,,661.0,,,,397.0
https://aarhusbolig.dk/afdelinger/?bolignr=39&selskab=31&afdeling=4&antalrum=4,Afd. 4 H.V. Kaalunds Vej / Chr. Molbechs Vej,Lejlighed,4,93,7356,18.0,"Husdyr: Det er tilladt at holde en neutraliseret hund/kat.Udgifter ud over husleje: Vand er inkl. i nettolejen, varme betales a/c over huslejen. El afregnes direkte med leverandør.Fibia: Bestilles og betales direkte til Fibia.Særlige vilkår: Medbring selv komfur og køleskab. Fælles vaskeri mod betaling.Der arbejdes i øjeblikket på et projekt med skift af hoved- og kælderdøre. Dette vil give en huslejestigning på ca. 0,9% - stigningen træder i kraft når alt er færdigt.Yderligere info: Afdelingen er beliggende på H.V. Kaalunds Vej og Chr. Molbechs Vej. 300 til daginstitution, 500 m til indkøb, 300 m til skole. Der er dørtelefon. Der er 1 tremmerum til hvert lejemål. ",14000.0,5897.0,,794.0,,,,665.0
https://aarhusbolig.dk/afdelinger/?bolignr=13&selskab=31&afdeling=6&antalrum=2,Afd. 6 Risvang Allé / Bethesdavej,Rækkehus,2,67,7327,2.0,"Husdyr: Det er tilladt at holde 2 husdyr (hund og/eller kat). Der er forbud mod muskel-/kamphunde. Specifikke racer er nævnt i ordensreglementet.Udgifter ud over husleje: Vand, varme og el afregnes direkte med leverandør. YouSee: Det er muligt at vælge lille, mellem eller stor pakke, afregnes over huslejen. Fravalg muligt.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Der er ikke vaskeri.Yderligere info: Afdelingen er beliggende på Risvang Allé og Bethesdavej. 500 m til daginstitution, 800 m til indkøb, 600 m til skole.",9380.0,6735.0,,,,592.0,,
https://aarhusbolig.dk/afdelinger/?bolignr=6&selskab=31&afdeling=6&antalrum=3,Afd. 6 Risvang Allé / Bethesdavej,Rækkehus,3,79,8375,8.0,"Husdyr: Det er tilladt at holde 2 husdyr (hund og/eller kat). Der er forbud mod muskel-/kamphunde. Specifikke racer er nævnt i ordensreglementet.Udgifter ud over husleje: Vand, varme og el afregnes direkte med leverandør. YouSee: Det er muligt at vælge lille, mellem eller stor pakke, afregnes over huslejen. Fravalg muligt.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Der er ikke vaskeri.Yderligere info: Afdelingen er beliggende på Risvang Allé og Bethesdavej. 500 m til daginstitution, 800 m til indkøb, 600 m til skole.",11060.0,7257.0,,,,448.0,,670.0
https://aarhusbolig.dk/afdelinger/?bolignr=9&selskab=31&afdeling=6&antalrum=4,Afd. 6 Risvang Allé / Bethesdavej,Rækkehus,4,64,8452,8.0,"Husdyr: Det er tilladt at holde 2 husdyr (hund og/eller kat). Der er forbud mod muskel-/kamphunde. Specifikke racer er nævnt i ordensreglementet.Udgifter ud over husleje: Vand, varme og el afregnes direkte med leverandør. YouSee: Det er muligt at vælge lille, mellem eller stor pakke, afregnes over huslejen. Fravalg muligt.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Der er ikke vaskeri.Yderligere info: Afdelingen er beliggende på Risvang Allé og Bethesdavej. 500 m til daginstitution, 800 m til indkøb, 600 m til skole.",16300.0,7219.0,,,,213.0,,1020.0
https://aarhusbolig.dk/afdelinger/?bolignr=2&selskab=31&afdeling=6&antalrum=4,Afd. 6 Risvang Allé / Bethesdavej,Rækkehus,4,114,13343,8.0,"Husdyr: Det er tilladt at holde 2 husdyr (hund og/eller kat). Der er forbud mod muskel-/kamphunde. Specifikke racer er nævnt i ordensreglementet.Udgifter ud over husleje: Vand, varme og el afregnes direkte med leverandør. YouSee: Det er muligt at vælge lille, mellem eller stor pakke, afregnes over huslejen. Fravalg muligt.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Der er ikke vaskeri.Yderligere info: Afdelingen er beliggende på Risvang Allé og Bethesdavej. 500 m til daginstitution, 800 m til indkøb, 600 m til skole.",15960.0,10176.0,,,,,,3167.0
https://aarhusbolig.dk/afdelinger/?bolignr=10&selskab=31&afdeling=7&antalrum=2,Afd. 7 Vestre Ringgade,Lejlighed,2,67,6082,4.0,"Husdyr: Det er tilladt at have 1 neutraliseret indekat.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Tv/internet bestilles og betales direkte til Stofa.Fibia: Tv/internet bestilles og betales direkte til Fibia.Særlige vilkår: Der er komfur og emfang. Medbring selv køleskab. Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende Vestre Ringgade. 0-300 m til daginstitution, 200 m til indkøb, 600 m til skole. Der er dørtelefon.Der er tremmerum til hvert lejemål. Køkkener er fra 2011. Badeværelser, tag, og vinduer er renoveret i perioden 1990-2000. Stuevindue er fra 2013.",11000.0,4947.0,,599.0,151.0,,,385.0
https://aarhusbolig.dk/afdelinger/?bolignr=33&selskab=31&afdeling=7&antalrum=3,Afd. 7 Vestre Ringgade,Lejlighed,3,67,5980,32.0,"Husdyr: Det er tilladt at have 1 neutraliseret indekat.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Tv/internet bestilles og betales direkte til Stofa.Fibia: Tv/internet bestilles og betales direkte til Fibia.Særlige vilkår: Der er komfur og emfang. Medbring selv køleskab. Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende Vestre Ringgade. 0-300 m til daginstitution, 200 m til indkøb, 600 m til skole. Der er dørtelefon.Der er tremmerum til hvert lejemål. Køkkener er fra 2011. Badeværelser, tag, og vinduer er renoveret i perioden 1990-2000. Stuevindue er fra 2013.",11000.0,4953.0,,491.0,151.0,,,385.0
https://aarhusbolig.dk/afdelinger/?bolignr=12&selskab=31&afdeling=7&antalrum=3,Afd. 7 Vestre Ringgade,Lejlighed,3,79,6849,32.0,"Husdyr: Det er tilladt at have 1 neutraliseret indekat.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Tv/internet bestilles og betales direkte til Stofa.Fibia: Tv/internet bestilles og betales direkte til Fibia.Særlige vilkår: Der er komfur og emfang. Medbring selv køleskab. Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende Vestre Ringgade. 0-300 m til daginstitution, 200 m til indkøb, 600 m til skole. Der er dørtelefon.Der er tremmerum til hvert lejemål. Køkkener er fra 2011. Badeværelser, tag, og vinduer er renoveret i perioden 1990-2000. Stuevindue er fra 2013.",11500.0,5835.0,,479.0,150.0,,,385.0
https://aarhusbolig.dk/afdelinger/?bolignr=13&selskab=31&afdeling=7&antalrum=4,Afd. 7 Vestre Ringgade,Lejlighed,4,88,7531,24.0,"Husdyr: Det er tilladt at have 1 neutraliseret indekat.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Tv/internet bestilles og betales direkte til Stofa.Fibia: Tv/internet bestilles og betales direkte til Fibia.Særlige vilkår: Der er komfur og emfang. Medbring selv køleskab. Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende Vestre Ringgade. 0-300 m til daginstitution, 200 m til indkøb, 600 m til skole. Der er dørtelefon.Der er tremmerum til hvert lejemål. Køkkener er fra 2011. Badeværelser, tag, og vinduer er renoveret i perioden 1990-2000. Stuevindue er fra 2013.",12500.0,6434.0,,473.0,199.0,,,425.0
https://aarhusbolig.dk/afdelinger/?bolignr=4&selskab=31&afdeling=8&antalrum=1,Afd. 8 Vilhelm Bergsøes Vej  / Peter Fabers Vej,Lejlighed,1,42,4898,12.0,"Husdyr: Det er tilladt at have 2 neutraliserede indekatte.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa. Fælles internet kan bestilles via Boligkontoret Århus.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. I ungdomsboligerne er der 2 kogeplader. Medbring selv køleskab.Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Vilh. Bergsøes Vej og Peter Fabers Vej. 150 m til daginstitution, 250 m til indkøb, 550 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. De fleste køkkener er fra 2021/2022 (enkelte lidt ældre). Lukkede altaner og Velux tagaltaner er fra 2008. Vinduer og franske altandøre i facader er fra 2014.",5880.0,3855.0,,289.0,164.0,,,590.0
https://aarhusbolig.dk/afdelinger/?bolignr=8&selskab=31&afdeling=8&antalrum=2,Afd. 8 Vilhelm Bergsøes Vej  / Peter Fabers Vej,Lejlighed,2,56,5683,27.0,"Husdyr: Det er tilladt at have 2 neutraliserede indekatte.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa. Fælles internet kan bestilles via Boligkontoret Århus.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. I ungdomsboligerne er der 2 kogeplader. Medbring selv køleskab.Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Vilh. Bergsøes Vej og Peter Fabers Vej. 150 m til daginstitution, 250 m til indkøb, 550 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. De fleste køkkener er fra 2021/2022 (enkelte lidt ældre). Lukkede altaner og Velux tagaltaner er fra 2008. Vinduer og franske altandøre i facader er fra 2014.",7840.0,4497.0,,376.0,218.0,,,592.0
https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=31&afdeling=8&antalrum=3,Afd. 8 Vilhelm Bergsøes Vej  / Peter Fabers Vej,Lejlighed,3,71,6841,24.0,"Husdyr: Det er tilladt at have 2 neutraliserede indekatte.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa. Fælles internet kan bestilles via Boligkontoret Århus.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. I ungdomsboligerne er der 2 kogeplader. Medbring selv køleskab.Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Vilh. Bergsøes Vej og Peter Fabers Vej. 150 m til daginstitution, 250 m til indkøb, 550 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. De fleste køkkener er fra 2021/2022 (enkelte lidt ældre). Lukkede altaner og Velux tagaltaner er fra 2008. Vinduer og franske altandøre i facader er fra 2014.",9940.0,5503.0,,466.0,277.0,,,595.0
